index,name,year,cyclone_of_the_year,num_of_track_entries,date,time,record_identifier,status_of_system,latitude,longitude,max_sustained_wind,central_pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW,foo
8517,UNNAMED,1897,6,36,18971030,1800,,EX,40.0N,61.3W,50,,,,,,,,,,,,,,
8518,UNNAMED,1897,6,36,18971031,0,,EX,40.9N,60.6W,50,,,,,,,,,,,,,,
8519,UNNAMED,1897,6,36,18971031,600,,EX,41.8N,59.8W,50,,,,,,,,,,,,,,
8520,UNNAMED,1897,6,36,18971031,1200,,EX,42.6N,59.0W,50,,,,,,,,,,,,,,
8521,UNNAMED,1897,6,36,18971031,1800,,EX,43.6N,57.8W,50,,,,,,,,,,,,,,
8522,UNNAMED,1898,1,10,18980802,0,,TS,26.8N,79.2W,35,,,,,,,,,,,,,,
8523,UNNAMED,1898,1,10,18980802,300,L,TS,27.1N,80.1W,35,,,,,,,,,,,,,,
8524,UNNAMED,1898,1,10,18980802,600,,TD,27.4N,81.0W,30,,,,,,,,,,,,,,
8525,UNNAMED,1898,1,10,18980802,1200,,TS,28.0N,82.6W,35,,,,,,,,,,,,,,
8526,UNNAMED,1898,1,10,18980802,1800,,TS,28.9N,83.8W,55,,,,,,,,,,,,,,
8527,UNNAMED,1898,1,10,18980802,2300,L,HU,29.7N,84.8W,70,,,,,,,,,,,,,,
8528,UNNAMED,1898,1,10,18980803,0,,HU,29.8N,84.9W,70,,,,,,,,,,,,,,
8529,UNNAMED,1898,1,10,18980803,600,,TS,30.6N,86.1W,50,,,,,,,,,,,,,,
8530,UNNAMED,1898,1,10,18980803,1200,,TS,31.5N,87.2W,35,,,,,,,,,,,,,,
8531,UNNAMED,1898,1,10,18980803,1800,,TD,32.0N,88.2W,25,,,,,,,,,,,,,,
8532,UNNAMED,1898,2,12,18980830,600,,TS,29.3N,79.1W,35,,,,,,,,,,,,,,
8533,UNNAMED,1898,2,12,18980830,1200,,HU,30.1N,79.4W,65,,,,,,,,,,,,,,
8534,UNNAMED,1898,2,12,18980830,1800,,HU,30.9N,79.8W,75,,,,,,,,,,,,,,
8535,UNNAMED,1898,2,12,18980831,0,,HU,31.5N,80.2W,75,,,,,,,,,,,,,,
8536,UNNAMED,1898,2,12,18980831,600,,HU,32.0N,80.7W,75,,,,,,,,,,,,,,
8537,UNNAMED,1898,2,12,18980831,700,L,HU,32.1N,80.8W,75,,,,,,,,,,,,,,
8538,UNNAMED,1898,2,12,18980831,1200,,TS,32.4N,81.4W,60,,,,,,,,,,,,,,
8539,UNNAMED,1898,2,12,18980831,1800,,TS,32.6N,82.2W,50,,,,,,,,,,,,,,
8540,UNNAMED,1898,2,12,18980901,0,,TS,32.6N,83.1W,45,,,,,,,,,,,,,,
8541,UNNAMED,1898,2,12,18980901,600,,TS,32.7N,84.1W,40,,,,,,,,,,,,,,
8542,UNNAMED,1898,2,12,18980901,1200,,TS,32.8N,85.3W,35,,,,,,,,,,,,,,
8543,UNNAMED,1898,2,12,18980901,1800,,TD,33.1N,86.6W,30,,,,,,,,,,,,,,
8544,UNNAMED,1898,3,12,18980903,600,,HU,40.8N,42.1W,70,,,,,,,,,,,,,,
8545,UNNAMED,1898,3,12,18980903,1200,,HU,42.0N,41.0W,70,,,,,,,,,,,,,,
8546,UNNAMED,1898,3,12,18980903,1800,,HU,42.9N,39.8W,70,,,,,,,,,,,,,,
8547,UNNAMED,1898,3,12,18980904,0,,HU,43.9N,38.3W,70,,,,,,,,,,,,,,
8548,UNNAMED,1898,3,12,18980904,600,,HU,44.9N,36.9W,70,,,,,,,,,,,,,,
8549,UNNAMED,1898,3,12,18980904,1200,,HU,46.0N,35.5W,70,,,,,,,,,,,,,,
8550,UNNAMED,1898,3,12,18980904,1800,,HU,46.8N,34.3W,70,,,,,,,,,,,,,,
8551,UNNAMED,1898,3,12,18980905,0,,HU,47.7N,32.8W,70,,,,,,,,,,,,,,
8552,UNNAMED,1898,3,12,18980905,600,,HU,48.6N,31.4W,70,,,,,,,,,,,,,,
8553,UNNAMED,1898,3,12,18980905,1200,,EX,49.5N,30.0W,60,,,,,,,,,,,,,,
8554,UNNAMED,1898,3,12,18980905,1800,,EX,50.7N,28.0W,50,,,,,,,,,,,,,,
8555,UNNAMED,1898,3,12,18980906,0,,EX,52.0N,25.3W,45,,,,,,,,,,,,,,
8556,UNNAMED,1898,4,61,18980905,1200,,TS,11.2N,26.9W,35,,,,,,,,,,,,,,
8557,UNNAMED,1898,4,61,18980905,1800,,TS,11.4N,29.0W,35,,,,,,,,,,,,,,
8558,UNNAMED,1898,4,61,18980906,0,,TS,11.5N,31.0W,40,,,,,,,,,,,,,,
8559,UNNAMED,1898,4,61,18980906,600,,TS,11.6N,32.8W,45,,,,,,,,,,,,,,
8560,UNNAMED,1898,4,61,18980906,1200,,TS,11.7N,34.4W,55,,,,,,,,,,,,,,
8561,UNNAMED,1898,4,61,18980906,1800,,HU,11.7N,35.8W,65,,,,,,,,,,,,,,
8562,UNNAMED,1898,4,61,18980907,0,,HU,11.7N,37.2W,70,,,,,,,,,,,,,,
8563,UNNAMED,1898,4,61,18980907,600,,HU,11.8N,38.5W,75,,,,,,,,,,,,,,
8564,UNNAMED,1898,4,61,18980907,1200,,HU,11.9N,39.9W,80,,,,,,,,,,,,,,
8565,UNNAMED,1898,4,61,18980907,1800,,HU,11.9N,41.4W,80,,,,,,,,,,,,,,
8566,UNNAMED,1898,4,61,18980908,0,,HU,12.0N,43.0W,85,,,,,,,,,,,,,,
8567,UNNAMED,1898,4,61,18980908,600,,HU,12.0N,44.6W,85,,,,,,,,,,,,,,
8568,UNNAMED,1898,4,61,18980908,1200,,HU,12.0N,46.2W,85,,,,,,,,,,,,,,
8569,UNNAMED,1898,4,61,18980908,1800,,HU,12.0N,47.7W,85,,,,,,,,,,,,,,
8570,UNNAMED,1898,4,61,18980909,0,,HU,12.0N,49.1W,85,,,,,,,,,,,,,,
8571,UNNAMED,1898,4,61,18980909,600,,HU,12.0N,50.3W,85,,,,,,,,,,,,,,
8572,UNNAMED,1898,4,61,18980909,1200,,HU,12.0N,51.5W,85,,,,,,,,,,,,,,
8573,UNNAMED,1898,4,61,18980909,1800,,HU,12.0N,52.6W,85,,,,,,,,,,,,,,
8574,UNNAMED,1898,4,61,18980910,0,,HU,12.1N,54.1W,85,,,,,,,,,,,,,,
8575,UNNAMED,1898,4,61,18980910,600,,HU,12.2N,55.6W,85,,,,,,,,,,,,,,
8576,UNNAMED,1898,4,61,18980910,1200,,HU,12.3N,57.0W,85,,,,,,,,,,,,,,
8577,UNNAMED,1898,4,61,18980910,1800,,HU,12.3N,58.0W,90,,,,,,,,,,,,,,
8578,UNNAMED,1898,4,61,18980911,0,,HU,12.5N,58.9W,95,,,,,,,,,,,,,,
8579,UNNAMED,1898,4,61,18980911,600,,HU,12.7N,59.8W,95,,,,,,,,,,,,,,
8580,UNNAMED,1898,4,61,18980911,1200,,HU,13.0N,60.7W,95,,,,,,,,,,,,,,
8581,UNNAMED,1898,4,61,18980911,1800,,HU,13.6N,61.5W,95,965.0,,,,,,,,,,,,,
8582,UNNAMED,1898,4,61,18980912,0,,HU,14.5N,62.2W,95,,,,,,,,,,,,,,
8583,UNNAMED,1898,4,61,18980912,600,,HU,15.7N,62.8W,95,,,,,,,,,,,,,,
8584,UNNAMED,1898,4,61,18980912,1200,,HU,17.0N,63.3W,95,,,,,,,,,,,,,,
8585,UNNAMED,1898,4,61,18980912,1800,,HU,18.3N,63.5W,95,,,,,,,,,,,,,,
8586,UNNAMED,1898,4,61,18980913,0,,HU,19.7N,63.6W,95,,,,,,,,,,,,,,
8587,UNNAMED,1898,4,61,18980913,600,,HU,20.4N,63.7W,95,,,,,,,,,,,,,,
8588,UNNAMED,1898,4,61,18980913,1200,,HU,21.0N,63.9W,95,,,,,,,,,,,,,,
8589,UNNAMED,1898,4,61,18980913,1800,,HU,21.7N,64.0W,95,,,,,,,,,,,,,,
8590,UNNAMED,1898,4,61,18980914,0,,HU,22.3N,64.2W,90,,,,,,,,,,,,,,
8591,UNNAMED,1898,4,61,18980914,600,,HU,22.9N,64.4W,85,,,,,,,,,,,,,,
8592,UNNAMED,1898,4,61,18980914,1200,,HU,23.6N,64.8W,85,,,,,,,,,,,,,,
8593,UNNAMED,1898,4,61,18980914,1800,,HU,23.9N,64.9W,85,,,,,,,,,,,,,,
8594,UNNAMED,1898,4,61,18980915,0,,HU,24.3N,65.2W,85,,,,,,,,,,,,,,
8595,UNNAMED,1898,4,61,18980915,600,,HU,24.7N,65.5W,85,,,,,,,,,,,,,,
8596,UNNAMED,1898,4,61,18980915,1200,,HU,25.0N,65.8W,85,,,,,,,,,,,,,,
8597,UNNAMED,1898,4,61,18980915,1800,,HU,25.4N,66.2W,85,,,,,,,,,,,,,,
8598,UNNAMED,1898,4,61,18980916,0,,HU,25.8N,66.6W,85,,,,,,,,,,,,,,
8599,UNNAMED,1898,4,61,18980916,600,,HU,26.2N,67.1W,85,,,,,,,,,,,,,,
8600,UNNAMED,1898,4,61,18980916,1200,,HU,26.6N,67.5W,85,,,,,,,,,,,,,,
8601,UNNAMED,1898,4,61,18980916,1800,,HU,27.2N,67.9W,85,,,,,,,,,,,,,,
8602,UNNAMED,1898,4,61,18980917,0,,HU,28.1N,68.5W,85,,,,,,,,,,,,,,
8603,UNNAMED,1898,4,61,18980917,600,,HU,29.0N,69.0W,85,,,,,,,,,,,,,,
8604,UNNAMED,1898,4,61,18980917,1200,,HU,30.0N,69.3W,85,,,,,,,,,,,,,,
8605,UNNAMED,1898,4,61,18980917,1800,,HU,30.9N,69.1W,85,,,,,,,,,,,,,,
8606,UNNAMED,1898,4,61,18980918,0,,HU,31.9N,68.7W,85,,,,,,,,,,,,,,
8607,UNNAMED,1898,4,61,18980918,600,,HU,33.0N,68.0W,85,,,,,,,,,,,,,,
8608,UNNAMED,1898,4,61,18980918,1200,,HU,34.0N,67.2W,85,,,,,,,,,,,,,,
8609,UNNAMED,1898,4,61,18980918,1800,,HU,35.2N,65.9W,85,,,,,,,,,,,,,,
8610,UNNAMED,1898,4,61,18980919,0,,HU,36.6N,64.7W,85,,,,,,,,,,,,,,
8611,UNNAMED,1898,4,61,18980919,600,,HU,38.2N,63.4W,80,,,,,,,,,,,,,,
8612,UNNAMED,1898,4,61,18980919,1200,,HU,40.0N,62.0W,75,,,,,,,,,,,,,,
8613,UNNAMED,1898,4,61,18980919,1800,,HU,42.2N,60.3W,65,,,,,,,,,,,,,,
8614,UNNAMED,1898,4,61,18980920,0,,EX,45.1N,58.3W,55,,,,,,,,,,,,,,
8615,UNNAMED,1898,4,61,18980920,600,,EX,48.5N,56.3W,45,,,,,,,,,,,,,,
8616,UNNAMED,1898,4,61,18980920,1200,,EX,52.0N,54.1W,40,,,,,,,,,,,,,,
8617,UNNAMED,1898,5,43,18980912,600,,TS,12.9N,79.1W,50,,,,,,,,,,,,,,
8618,UNNAMED,1898,5,43,18980912,1200,,TS,13.2N,79.5W,50,,,,,,,,,,,,,,
8619,UNNAMED,1898,5,43,18980912,1800,,TS,13.5N,79.7W,50,,,,,,,,,,,,,,
8620,UNNAMED,1898,5,43,18980913,0,,TS,13.8N,79.9W,50,,,,,,,,,,,,,,
8621,UNNAMED,1898,5,43,18980913,600,,TS,14.1N,80.2W,50,,,,,,,,,,,,,,
8622,UNNAMED,1898,5,43,18980913,1200,,TS,14.4N,80.4W,50,,,,,,,,,,,,,,
8623,UNNAMED,1898,5,43,18980913,1800,,TS,14.7N,80.7W,50,,,,,,,,,,,,,,
8624,UNNAMED,1898,5,43,18980914,0,,TS,14.9N,80.9W,50,,,,,,,,,,,,,,
8625,UNNAMED,1898,5,43,18980914,600,,TS,15.2N,81.2W,50,,,,,,,,,,,,,,
8626,UNNAMED,1898,5,43,18980914,1200,,TS,15.4N,81.5W,50,,,,,,,,,,,,,,
8627,UNNAMED,1898,5,43,18980914,1800,,TS,15.6N,81.8W,50,,,,,,,,,,,,,,
8628,UNNAMED,1898,5,43,18980915,0,,TS,15.9N,82.1W,50,,,,,,,,,,,,,,
8629,UNNAMED,1898,5,43,18980915,600,,TS,16.1N,82.5W,50,,,,,,,,,,,,,,
8630,UNNAMED,1898,5,43,18980915,1200,,TS,16.3N,83.1W,50,,,,,,,,,,,,,,
8631,UNNAMED,1898,5,43,18980915,1800,,TS,16.6N,84.0W,50,,,,,,,,,,,,,,
8632,UNNAMED,1898,5,43,18980916,0,,TS,16.9N,85.1W,50,,,,,,,,,,,,,,
8633,UNNAMED,1898,5,43,18980916,600,,TS,17.2N,86.3W,50,,,,,,,,,,,,,,
8634,UNNAMED,1898,5,43,18980916,1200,,TS,17.6N,87.5W,50,,,,,,,,,,,,,,
8635,UNNAMED,1898,5,43,18980916,1800,,TS,18.0N,88.7W,40,,,,,,,,,,,,,,
8636,UNNAMED,1898,5,43,18980917,0,,TS,18.5N,90.0W,35,,,,,,,,,,,,,,
8637,UNNAMED,1898,5,43,18980917,600,,TS,19.1N,91.3W,40,,,,,,,,,,,,,,
8638,UNNAMED,1898,5,43,18980917,1200,,TS,19.9N,92.4W,40,,,,,,,,,,,,,,
8639,UNNAMED,1898,5,43,18980917,1800,,TS,20.8N,93.2W,45,,,,,,,,,,,,,,
8640,UNNAMED,1898,5,43,18980918,0,,TS,21.7N,93.6W,45,,,,,,,,,,,,,,
8641,UNNAMED,1898,5,43,18980918,600,,TS,22.5N,93.8W,50,,,,,,,,,,,,,,
8642,UNNAMED,1898,5,43,18980918,1200,,TS,23.4N,93.9W,50,,,,,,,,,,,,,,
8643,UNNAMED,1898,5,43,18980918,1800,,TS,24.3N,93.9W,50,,,,,,,,,,,,,,
8644,UNNAMED,1898,5,43,18980919,0,,TS,25.2N,93.9W,50,,,,,,,,,,,,,,
8645,UNNAMED,1898,5,43,18980919,600,,TS,26.0N,93.8W,50,,,,,,,,,,,,,,
8646,UNNAMED,1898,5,43,18980919,1200,,TS,26.9N,93.7W,50,,,,,,,,,,,,,,
8647,UNNAMED,1898,5,43,18980919,1800,,TS,27.7N,93.5W,50,,,,,,,,,,,,,,
8648,UNNAMED,1898,5,43,18980920,0,,TS,28.4N,93.3W,50,,,,,,,,,,,,,,
8649,UNNAMED,1898,5,43,18980920,600,,TS,29.1N,93.0W,50,,,,,,,,,,,,,,
8650,UNNAMED,1898,5,43,18980920,1100,L,TS,29.6N,92.8W,50,,,,,,,,,,,,,,
8651,UNNAMED,1898,5,43,18980920,1200,,TS,29.8N,92.8W,45,,,,,,,,,,,,,,
8652,UNNAMED,1898,5,43,18980920,1800,,TS,30.5N,92.5W,40,,,,,,,,,,,,,,
8653,UNNAMED,1898,5,43,18980921,0,,TS,31.3N,92.3W,35,,,,,,,,,,,,,,
8654,UNNAMED,1898,5,43,18980921,600,,TS,32.0N,92.0W,35,,,,,,,,,,,,,,
8655,UNNAMED,1898,5,43,18980921,1200,,TD,32.7N,91.7W,30,,,,,,,,,,,,,,
8656,UNNAMED,1898,5,43,18980921,1800,,TD,33.9N,91.3W,30,,,,,,,,,,,,,,
8657,UNNAMED,1898,5,43,18980922,0,,TD,35.8N,91.0W,30,,,,,,,,,,,,,,
8658,UNNAMED,1898,5,43,18980922,600,,TD,38.0N,90.5W,25,,,,,,,,,,,,,,
8659,UNNAMED,1898,5,43,18980922,1200,,TD,39.9N,90.0W,25,,,,,,,,,,,,,,
8660,UNNAMED,1898,6,35,18980920,1200,,TS,11.0N,79.8W,50,,,,,,,,,,,,,,
8661,UNNAMED,1898,6,35,18980920,1800,,TS,12.1N,80.6W,50,,,,,,,,,,,,,,
